time,x,y,theta,v,w,error
13.100000000000001,0.0,0.0,0.22340214425485816,0.0,-0.10471975511787734,0.0
13.200000000000001,0.0,0.0,0.2129301687430171,0.0,-0.1047197551184107,0.0
13.3,0.0,0.0,0.20245819323113837,0.0,-0.10471975511878728,0.0
13.4,0.0,0.0,0.19198621771923366,0.0,-0.10471975511904708,0.0
13.5,0.0,0.0,0.18151424220731033,0.0,-0.10471975511923315,0.0
13.600000000000001,0.0,0.0,0.1710422666953743,0.0,-0.10471975511936016,0.0
13.700000000000001,0.0,0.0,0.16057029118342936,0.0,-0.10471975511944986,0.0
13.8,0.0,0.0,0.1500983156714781,0.0,-0.10471975511951293,0.0
13.9,0.0,0.0,0.13962634015952233,0.0,-0.10471975511955733,0.0
14.0,0.0,0.0,0.12915436464756364,0.0,-0.10471975511958709,0.0
14.100000000000001,0.0,0.0,0.11868238913560272,0.0,-0.10471975511960885,0.0
14.200000000000001,0.0,0.0,0.10821041362364014,0.0,-0.10471975511962572,0.0
14.3,0.0,0.0,0.09773843811167678,0.0,-0.10471975511963372,0.0
14.4,0.0,0.0,0.0872664625997124,0.0,-0.10471975511964393,0.0
14.5,0.0,0.0,0.07679448708774773,0.0,-0.1047197551196466,0.0
14.600000000000001,0.0,0.0,0.06632251157578245,0.0,-0.10471975511965281,0.0
14.700000000000001,0.0,0.0,0.055850536063816986,0.0,-0.10471975511965459,0.0
14.8,0.0,0.0,0.04537856055185148,0.0,-0.10471975511965503,0.0
14.9,0.0,0.0,0.03490658503988579,0.0,-0.10471975511965681,0.0
15.0,0.0,0.0,0.024434609527920072,0.0,-0.10471975511965725,0.0
15.100000000000001,0.0,0.0,0.013962634015954123,0.0,-0.10471975511965947,0.0
15.200000000000001,0.0,0.0,0.0034906585039883075,0.0,-0.10471975511965814,0.0
15.3,0.0,0.0,-0.006981317007977729,0.0,-0.10471975511966036,0.0
15.4,0.0,0.0,-0.0174532925199435,0.0,-0.1047197551196577,0.0
15.5,0.0,0.0,-0.027925268031909492,0.0,-0.10471975511965992,0.0
15.600000000000001,0.0,0.0,-0.03839724354387535,0.0,-0.10471975511965859,0.0
15.700000000000001,0.0,0.0,-0.0488692190558413,0.0,-0.10471975511965947,0.0
15.8,0.0,0.0,-0.059341194567807294,0.0,-0.10471975511965992,0.0
15.9,0.0,0.0,-0.0698131700797732,0.0,-0.10471975511965903,0.0
16.0,0.0,0.0,-0.08028514559173913,0.0,-0.10471975511965947,0.0
16.1,0.0,0.0,-0.09075712110370511,0.0,-0.10471975511965992,0.0
16.2,0.0,0.0,-0.10122909661567102,0.0,-0.10471975511965903,0.0
16.3,0.0,0.0,-0.11170107212763698,0.0,-0.10471975511965947,0.0
16.400000000000002,0.0,0.0,-0.12217304763960316,0.0,-0.1047197551196617,0.0
16.5,0.0,0.0,-0.13264502315156906,0.0,-0.10471975511965903,0.0
16.6,0.0,0.0,-0.14311699866353508,0.0,-0.10471975511965992,0.0
16.7,0.0,0.0,-0.15358897417550096,0.0,-0.10471975511965859,0.0
16.8,0.0,0.0,-0.16406094968746707,0.0,-0.1047197551196608,0.0
16.900000000000002,0.0,0.0,-0.1745329251994331,0.0,-0.10471975511965992,0.0
17.0,0.0,0.0,-0.18500490071139902,0.0,-0.10471975511965903,0.0
17.1,0.0,0.0,-0.19547687622336518,0.0,-0.10471975511966125,0.0
17.2,0.0,0.0,-0.20594885173533106,0.0,-0.10471975511965859,0.0
17.3,0.0,0.0,-0.21642082724729714,0.0,-0.1047197551196608,0.0
17.400000000000002,0.0,0.0,-0.22689280275926313,0.0,-0.10471975511965992,0.0
17.5,0.0,0.0,-0.23736477827122918,0.0,-0.10471975511966036,0.0
17.6,0.0,0.0,-0.24783675378319514,0.0,-0.10471975511965947,0.0
17.7,0.0,0.0,-0.258308729295161,0.0,-0.10471975511965859,0.0
17.8,0.0,0.0,-0.26878070480712696,0.0,-0.10471975511965903,0.0
17.900000000000002,0.0,0.0,-0.27925268031909295,0.0,-0.10471975511965947,0.0
18.0,0.0,0.0,-0.28972465583105883,0.0,-0.10471975511965859,0.0
18.1,0.0,0.0,-0.30019663134302477,0.0,-0.10471975511965903,0.0
18.2,0.0,0.0,-0.31066860685499065,0.0,-0.10471975511965947,0.0
18.3,0.0,0.0,-0.32114058236695653,0.0,-0.10471975511965859,0.0
18.400000000000002,0.0,0.0,-0.3316125578789227,0.0,-0.1047197551196608,0.0
18.5,0.0,0.0,-0.3420845333908885,0.0,-0.10471975511965814,0.0
18.6,0.0,0.0,-0.35255650890285456,0.0,-0.10471975511966036,0.0
18.7,0.0,0.0,-0.36302848441482044,0.0,-0.10471975511965903,0.0
18.8,0.0,0.0,-0.3735004599267865,0.0,-0.10471975511965992,0.0
18.900000000000002,0.0,0.0,-0.38397243543875254,0.0,-0.10471975511966036,0.0
19.0,0.0,0.0,-0.3944444109507185,0.0,-0.10471975511965947,0.0
19.1,0.0,0.0,-0.4049163864626847,0.0,-0.1047197551196617,0.0
19.200000000000003,0.0,0.0,-0.41538836197465073,0.0,-0.1047197551196608,0.0
19.3,0.0,0.0,-0.42586033748661667,0.0,-0.10471975511965992,0.0
19.400000000000002,0.0,0.0,-0.43633231299858255,0.0,-0.10471975511965859,0.0
19.5,0.0,0.0,-0.44680428851054854,0.0,-0.10471975511965947,0.0
19.6,0.0,0.0,-0.45727626402251453,0.0,-0.10471975511965992,0.0
19.700000000000003,0.0,0.0,-0.4677482395344805,0.0,-0.10471975511966036,0.0
19.8,0.0,0.0,-0.47822021504644646,0.0,-0.10471975511965947,0.0
19.900000000000002,0.0,0.0,-0.48869219055841245,0.0,-0.10471975511965992,0.0
